system:index,date,temperature,.geo
2020_05_02,2020-05-02T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_03,2020-05-03T00:00:00,317.2299550594079,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_04,2020-05-04T00:00:00,313.6879418098124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_05,2020-05-05T00:00:00,315.6829911276058,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_06,2020-05-06T00:00:00,313.5415399536745,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_07,2020-05-07T00:00:00,309.01323590585673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_08,2020-05-08T00:00:00,314.42641674570143,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_09,2020-05-09T00:00:00,308.227247245667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_10,2020-05-10T00:00:00,309.2526980477068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_11,2020-05-11T00:00:00,313.0685701461499,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_12,2020-05-12T00:00:00,316.5977447233914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_13,2020-05-13T00:00:00,313.2595547583176,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_14,2020-05-14T00:00:00,313.5866803346587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_15,2020-05-15T00:00:00,316.7858373062743,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_16,2020-05-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_17,2020-05-17T00:00:00,316.898141964814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_18,2020-05-18T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_19,2020-05-19T00:00:00,309.2590331244405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_20,2020-05-20T00:00:00,306.73641707726347,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_21,2020-05-21T00:00:00,314.9967959147267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_22,2020-05-22T00:00:00,318.1126343203227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_23,2020-05-23T00:00:00,315.5847511003891,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_24,2020-05-24T00:00:00,318.551616945238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_25,2020-05-25T00:00:00,307.3430445274181,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_26,2020-05-26T00:00:00,319.1536047686207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_27,2020-05-27T00:00:00,313.2013182371039,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_28,2020-05-28T00:00:00,319.91366908643585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_29,2020-05-29T00:00:00,315.6657952153748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_30,2020-05-30T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_05_31,2020-05-31T00:00:00,313.1339058390563,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_01,2020-06-01T00:00:00,308.3777132907718,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_02,2020-06-02T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_03,2020-06-03T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_04,2020-06-04T00:00:00,309.156428683407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_05,2020-06-05T00:00:00,308.6268712322927,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_06,2020-06-06T00:00:00,308.71205354317067,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_07,2020-06-07T00:00:00,310.0627710745703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_08,2020-06-08T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_09,2020-06-09T00:00:00,315.77330507997505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_10,2020-06-10T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_11,2020-06-11T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_12,2020-06-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_13,2020-06-13T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_14,2020-06-14T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_15,2020-06-15T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_16,2020-06-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_17,2020-06-17T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_18,2020-06-18T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_19,2020-06-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_20,2020-06-20T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_21,2020-06-21T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_22,2020-06-22T00:00:00,303.48653061224496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_23,2020-06-23T00:00:00,302.30325996078585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_24,2020-06-24T00:00:00,307.3689026707564,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_25,2020-06-25T00:00:00,307.4188368074611,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_26,2020-06-26T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_27,2020-06-27T00:00:00,306.9393188868439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_28,2020-06-28T00:00:00,310.24667743424106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_29,2020-06-29T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_06_30,2020-06-30T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_01,2020-07-01T00:00:00,304.6721571224239,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_02,2020-07-02T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_03,2020-07-03T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_04,2020-07-04T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_05,2020-07-05T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_06,2020-07-06T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_07,2020-07-07T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_08,2020-07-08T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_09,2020-07-09T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_10,2020-07-10T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_11,2020-07-11T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_12,2020-07-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_13,2020-07-13T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_14,2020-07-14T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_15,2020-07-15T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_16,2020-07-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_17,2020-07-17T00:00:00,302.30941762492733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_18,2020-07-18T00:00:00,305.9599079894218,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_19,2020-07-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_20,2020-07-20T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_21,2020-07-21T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_22,2020-07-22T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_23,2020-07-23T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_24,2020-07-24T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_25,2020-07-25T00:00:00,298.83142857142855,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_26,2020-07-26T00:00:00,304.47620888505475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_27,2020-07-27T00:00:00,304.83624069020914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_28,2020-07-28T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_29,2020-07-29T00:00:00,305.3325377888725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_30,2020-07-30T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_07_31,2020-07-31T00:00:00,304.94779604075876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_01,2020-08-01T00:00:00,305.84775757575744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_02,2020-08-02T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_03,2020-08-03T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_04,2020-08-04T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_05,2020-08-05T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_06,2020-08-06T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_07,2020-08-07T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_08,2020-08-08T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_09,2020-08-09T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_10,2020-08-10T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_11,2020-08-11T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_12,2020-08-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_13,2020-08-13T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_14,2020-08-14T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_15,2020-08-15T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_16,2020-08-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_17,2020-08-17T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_18,2020-08-18T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_19,2020-08-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_20,2020-08-20T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_21,2020-08-21T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_22,2020-08-22T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_23,2020-08-23T00:00:00,301.23307313376273,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_24,2020-08-24T00:00:00,299.9571584216725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_25,2020-08-25T00:00:00,304.4537490251421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_26,2020-08-26T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_27,2020-08-27T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_28,2020-08-28T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_29,2020-08-29T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_30,2020-08-30T00:00:00,303.82197311057604,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_08_31,2020-08-31T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_01,2020-09-01T00:00:00,306.23491812861465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_02,2020-09-02T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_03,2020-09-03T00:00:00,303.2137553413494,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_04,2020-09-04T00:00:00,303.58295116168864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_05,2020-09-05T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_06,2020-09-06T00:00:00,306.6459584062657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_07,2020-09-07T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_08,2020-09-08T00:00:00,307.0120806550882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_09,2020-09-09T00:00:00,304.027549749819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_10,2020-09-10T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_11,2020-09-11T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_12,2020-09-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_13,2020-09-13T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_14,2020-09-14T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_15,2020-09-15T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_16,2020-09-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_17,2020-09-17T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_18,2020-09-18T00:00:00,302.46680134053264,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_19,2020-09-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_20,2020-09-20T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_21,2020-09-21T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_22,2020-09-22T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_23,2020-09-23T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_24,2020-09-24T00:00:00,302.5114467954827,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_25,2020-09-25T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_26,2020-09-26T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_27,2020-09-27T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_28,2020-09-28T00:00:00,300.6400747486446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_29,2020-09-29T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_09_30,2020-09-30T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_01,2020-10-01T00:00:00,302.2465400843883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_02,2020-10-02T00:00:00,303.7768798606163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_03,2020-10-03T00:00:00,299.9371092524831,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_04,2020-10-04T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_05,2020-10-05T00:00:00,303.5159629498245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_06,2020-10-06T00:00:00,302.9920092299685,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_07,2020-10-07T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_08,2020-10-08T00:00:00,303.13784824501516,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_09,2020-10-09T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_10,2020-10-10T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_11,2020-10-11T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_12,2020-10-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_13,2020-10-13T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_14,2020-10-14T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_15,2020-10-15T00:00:00,301.56878750406764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_16,2020-10-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_17,2020-10-17T00:00:00,303.23522930515304,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_18,2020-10-18T00:00:00,298.71708375477164,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_19,2020-10-19T00:00:00,303.18839634978383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_20,2020-10-20T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_21,2020-10-21T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_22,2020-10-22T00:00:00,303.56801518791485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_23,2020-10-23T00:00:00,306.1168213160807,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_24,2020-10-24T00:00:00,304.40118958008424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_25,2020-10-25T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_26,2020-10-26T00:00:00,304.51656600305085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_27,2020-10-27T00:00:00,302.3199331660647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_28,2020-10-28T00:00:00,304.77120819536236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_29,2020-10-29T00:00:00,303.65588000597586,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_30,2020-10-30T00:00:00,303.05493446088786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_10_31,2020-10-31T00:00:00,304.393293599477,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_01,2020-11-01T00:00:00,302.3274510462637,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_02,2020-11-02T00:00:00,305.4573711573367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_03,2020-11-03T00:00:00,302.26109090232836,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_04,2020-11-04T00:00:00,304.5023509285643,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_05,2020-11-05T00:00:00,304.54039063145467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_06,2020-11-06T00:00:00,301.274410282618,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_07,2020-11-07T00:00:00,304.58639426115974,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_08,2020-11-08T00:00:00,302.9353516393226,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_09,2020-11-09T00:00:00,304.9719668816881,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_10,2020-11-10T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_11,2020-11-11T00:00:00,305.5177845570586,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_12,2020-11-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_13,2020-11-13T00:00:00,299.8478042092273,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_14,2020-11-14T00:00:00,305.23349482834396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_15,2020-11-15T00:00:00,303.8043648289668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_16,2020-11-16T00:00:00,303.8589600555874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_17,2020-11-17T00:00:00,301.71996747429216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_18,2020-11-18T00:00:00,303.9064891543977,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_19,2020-11-19T00:00:00,301.66148149281975,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_20,2020-11-20T00:00:00,298.9932229449404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_21,2020-11-21T00:00:00,305.494779155695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_22,2020-11-22T00:00:00,299.3538970810521,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_23,2020-11-23T00:00:00,298.4175132908667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_24,2020-11-24T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_25,2020-11-25T00:00:00,299.45465968958695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_26,2020-11-26T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_27,2020-11-27T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_28,2020-11-28T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_29,2020-11-29T00:00:00,300.14398879692317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_11_30,2020-11-30T00:00:00,302.27530911654515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_01,2020-12-01T00:00:00,302.23117440183233,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_02,2020-12-02T00:00:00,300.0798213410025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_03,2020-12-03T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_04,2020-12-04T00:00:00,296.696599624786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_05,2020-12-05T00:00:00,300.9769413723198,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_06,2020-12-06T00:00:00,304.3173065356929,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_07,2020-12-07T00:00:00,303.7175731691244,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_08,2020-12-08T00:00:00,303.6634881762766,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_09,2020-12-09T00:00:00,305.229264316076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_10,2020-12-10T00:00:00,303.27321683277535,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_11,2020-12-11T00:00:00,303.9420000583166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_12,2020-12-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_13,2020-12-13T00:00:00,304.05536932019936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_14,2020-12-14T00:00:00,303.0816930454733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_15,2020-12-15T00:00:00,302.5335093208668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_16,2020-12-16T00:00:00,301.73012746584664,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_17,2020-12-17T00:00:00,302.3329057131225,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_18,2020-12-18T00:00:00,303.75305958947206,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_19,2020-12-19T00:00:00,299.980755946334,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_20,2020-12-20T00:00:00,303.5799275663722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_21,2020-12-21T00:00:00,302.41695981674786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_22,2020-12-22T00:00:00,302.3257252939201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_23,2020-12-23T00:00:00,302.80187246290416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_24,2020-12-24T00:00:00,301.43850298038757,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_25,2020-12-25T00:00:00,301.5968273616437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_26,2020-12-26T00:00:00,300.0844150154245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_27,2020-12-27T00:00:00,303.6787867439808,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_28,2020-12-28T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_29,2020-12-29T00:00:00,303.10113748911317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_30,2020-12-30T00:00:00,301.869640467981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2020_12_31,2020-12-31T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_01,2021-01-01T00:00:00,302.07606218814936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_02,2021-01-02T00:00:00,300.05606667561693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_03,2021-01-03T00:00:00,300.7427775501471,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_04,2021-01-04T00:00:00,299.37887854822077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_05,2021-01-05T00:00:00,303.3984154396634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_06,2021-01-06T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_07,2021-01-07T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_08,2021-01-08T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_09,2021-01-09T00:00:00,301.99153812771203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_10,2021-01-10T00:00:00,301.13626521684887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_11,2021-01-11T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_12,2021-01-12T00:00:00,297.68136783443083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_13,2021-01-13T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_14,2021-01-14T00:00:00,305.29213200949033,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_15,2021-01-15T00:00:00,303.2653781461463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_16,2021-01-16T00:00:00,299.44172911400375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_17,2021-01-17T00:00:00,304.26440934999636,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_18,2021-01-18T00:00:00,301.37197103577677,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_19,2021-01-19T00:00:00,305.73000514484573,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_20,2021-01-20T00:00:00,303.42928408387814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_21,2021-01-21T00:00:00,306.5678305418323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_22,2021-01-22T00:00:00,301.99353897457365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_23,2021-01-23T00:00:00,305.76813178340706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_24,2021-01-24T00:00:00,305.9833514538178,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_25,2021-01-25T00:00:00,305.58034184962287,"{""type"":""MultiPoint"",""coordinates"":[]}"
